Name;Length;WingSpan;WingArea;EmptyMass;MaxFuelMass;CritAirSpd;CritAirSpdMach;CritGearSpd;CombatFlaps;TakeoffFlaps;CritFlapsSpd;CritWingOverload;NumEngines;RPM;MaxNitro;NitroConsum;CritAoA
mig_23m;16.70000;0.0,14.0,0.5,11.5,1.0,7.8;0.0,37.0,0.5,36.0,1.0,34.0;11050.00000;4690.00000;0.0,892.0,0.5,1312.0,1.0,1470.0;0.0,0.8,0.5,2.4,1.0,2.4;630.00000;0.00000;50.00000;0.2,700.0,0.3,570.0,1.0,473.0;0.0,-270000.0,710000.0,0.5,-295000.0,820000.0,1.0,-295000.0,820000.0;1.00000;3995,8550,9100;0.00000;0.00000;0.0,19.5,-16.0,17.5,-14.0,0.5,23.5,-18.0,21.5,-16.0,1.0,35.0,-24.0,35.0,-22.0
mig_23mf;16.70000;0.0,14.0,0.5,11.5,1.0,7.8;0.0,37.0,0.5,36.0,1.0,34.0;11050.00000;4690.00000;0.0,892.0,0.5,1312.0,1.0,1470.0;0.0,0.8,0.5,2.4,1.0,2.4;630.00000;0.00000;50.00000;0.2,700.0,0.3,570.0,1.0,473.0;0.0,-270000.0,710000.0,0.5,-295000.0,820000.0,1.0,-295000.0,820000.0;1.00000;3995,8550,9100;0.00000;0.00000;0.0,19.5,-16.0,17.5,-14.0,0.5,23.5,-18.0,21.5,-16.0,1.0,35.0,-24.0,35.0,-22.0
mig_23ml;16.70000;0.0,14.0,0.5,11.5,1.0,7.8;0.0,37.0,0.5,36.0,1.0,34.0;10600.00000;4350.00000;0.0,892.0,0.5,1312.0,1.0,1470.0;0.0,0.8,0.5,2.4,1.0,2.4;630.00000;0.00000;50.00000;0.2,700.0,0.3,570.0,1.0,473.0;0.0,-260000.0,700000.0,0.5,-300000.0,830000.0,1.0,-300000.0,850000.0;1.00000;3995,8500,9100;0.00000;0.00000;0.0,19.5,-16.0,17.5,-14.0,0.5,23.5,-18.0,21.5,-16.0,1.0,35.0,-24.0,35.0,-22.0
mig_23mla;16.70000;0.0,14.0,0.5,11.5,1.0,7.8;0.0,37.0,0.5,36.0,1.0,34.0;10450.00000;4350.00000;0.0,892.0,0.5,1312.0,1.0,1470.0;0.0,0.8,0.5,2.4,1.0,2.4;630.00000;0.00000;50.00000;0.2,700.0,0.3,570.0,1.0,473.0;0.0,-260000.0,700000.0,0.5,-300000.0,830000.0,1.0,-300000.0,850000.0;1.00000;3995,8500,9100;0.00000;0.00000;0.0,19.5,-16.0,17.5,-14.0,0.5,23.5,-18.0,21.5,-16.0,1.0,35.0,-24.0,35.0,-22.0
mig_23mld;16.70000;0.0,14.0,0.5,11.5,1.0,7.8;0.0,37.0,0.5,36.0,1.0,34.0;10600.00000;4350.00000;0.0,892.0,0.5,1312.0,1.0,1470.0;0.0,0.8,0.5,2.4,1.0,2.4;630.00000;0.00000;50.00000;0.2,700.0,0.3,570.0,1.0,473.0;0.0,-260000.0,700000.0,0.5,-300000.0,830000.0,1.0,-300000.0,850000.0;1.00000;3995,8500,9100;0.00000;0.00000;0.0,23.5,-18.0,23.5,-18.0,0.5,30.5,-22.0,26.5,-18.0,1.0,38.0,-21.0,34.0,-11.0
mig_27k;16.70000;0.0,14.0,0.5,11.5,1.0,7.8;0.0,37.0,0.5,36.0,1.0,34.0;11500.00000;5180.00000;0.0,840.0,0.5,1155.0,1.0,1417.0;0.0,0.8,0.5,1.8,1.0,1.8;630.00000;0.00000;50.00000;0.2,700.0,0.3,570.0,1.0,473.0;0.0,-270000.0,710000.0,0.5,-295000.0,820000.0,1.0,-295000.0,820000.0;1.00000;3995,8550,9100;0.00000;0.00000;0.0,19.5,-16.0,17.5,-14.0,0.5,23.5,-18.0,21.5,-16.0,1.0,35.0,-24.0,35.0,-22.0
mig_27m;16.70000;0.0,14.0,0.5,11.5,1.0,7.8;0.0,37.0,0.5,36.0,1.0,34.0;11500.00000;5180.00000;0.0,840.0,0.5,1155.0,1.0,1417.0;0.0,0.8,0.5,1.8,1.0,1.8;630.00000;0.00000;50.00000;0.2,700.0,0.3,570.0,1.0,473.0;0.0,-270000.0,710000.0,0.5,-295000.0,820000.0,1.0,-295000.0,820000.0;1.00000;3995,8550,9100;0.00000;0.00000;0.0,19.5,-16.0,17.5,-14.0,0.5,23.5,-18.0,21.5,-16.0,1.0,35.0,-24.0,35.0,-22.0
mig_29_9_12_germany;15.10000;11.36000;37.98000;10885.00000;4478.00000;1575.00000;2.35000;700.00000;0.00000;90.00000;0.2,1218.0,1.0,463.0;-390000.0,910000.0;2.00000;5500,8350,8950;0.00000;0.00000;30.0,-20.0,29.0,-22.0
mig_29_9_12b_hungary;15.10000;11.36000;37.98000;10885.00000;4478.00000;1575.00000;2.35000;700.00000;0.00000;90.00000;0.2,1218.0,1.0,463.0;-390000.0,910000.0;2.00000;5500,8350,8950;0.00000;0.00000;30.0,-20.0,29.0,-22.0
mig_29_9_12g;15.10000;11.36000;37.98000;10950.00000;4478.00000;1575.00000;2.35000;700.00000;0.00000;90.00000;0.2,1218.0,1.0,463.0;-390000.0,910000.0;2.00000;5500,8350,8950;0.00000;0.00000;30.0,-20.0,29.0,-22.0
mig_29_9_13;15.10000;11.36000;37.98000;11010.00000;4628.00000;1575.00000;2.35000;700.00000;0.00000;90.00000;0.2,1218.0,1.0,463.0;-390000.0,910000.0;2.00000;5500,8350,8950;0.00000;0.00000;30.0,-20.0,29.0,-22.0
mig_29smt_9_19;15.10000;11.36000;37.98000;11550.00000;5900.00000;1575.00000;2.35000;700.00000;0.00000;90.00000;0.2,1218.0,1.0,463.0;-390000.0,910000.0;2.00000;5500,8350,8950;0.00000;0.00000;30.0,-20.0,29.0,-22.0
mig_3_series_1_15;8.25500;10.20000;14.00000;2780.00000;335.00000;677.00000;0.75000;320.00000;20.00000;33.00000;0.1,480.0,1.0,280.0;-82287.0,197489.0;1.00000;450,2050,2250;0.00000;0.00000;18.0,-16.0,16.0,-15.0
mig_3_series_1_15_bk_pod;8.25500;10.20000;14.00000;2920.00000;335.00000;677.00000;0.75000;320.00000;20.00000;33.00000;0.1,480.0,1.0,280.0;-82287.0,197489.0;1.00000;450,2050,2250;0.00000;0.00000;18.0,-16.0,16.0,-15.0
mig_3_series_34;8.25500;10.20000;14.00000;2798.00000;335.00000;700.00000;0.77000;320.00000;20.00000;33.00000;0.1,480.0,1.0,280.0;-82287.0,197489.0;1.00000;450,2050,2250;0.00000;0.00000;19.0,-16.0,18.0,-15.0
mirage_2000_5ei;15.30000;9.00000;40.80000;7370.00000;4205.00000;1545.00000;2.35000;426.00000;0.00000;0.00000;;-250000.0,590000.0;1.00000;3800,10200,12000;0.00000;0.00000;30.0,-22.0,30.0,-22.0
mirage_2000_5f;15.30000;9.00000;40.80000;7450.00000;4205.00000;1545.00000;2.35000;426.00000;0.00000;0.00000;;-250000.0,590000.0;1.00000;3800,10200,12000;0.00000;0.00000;30.0,-22.0,30.0,-22.0
mirage_2000c_s5;15.30000;9.00000;40.80000;7470.00000;4205.00000;1545.00000;2.35000;426.00000;0.00000;0.00000;;-250000.0,590000.0;1.00000;3800,10200,12000;0.00000;0.00000;30.0,-22.0,30.0,-22.0
mirage_2000d_r1;15.30000;9.00000;40.80000;7590.00000;4205.00000;1545.00000;2.35000;426.00000;0.00000;0.00000;;-250000.0,590000.0;1.00000;3800,10200,12000;0.00000;0.00000;30.0,-22.0,30.0,-22.0
mirage_2000d_rmv;15.30000;9.00000;40.80000;7610.00000;4205.00000;1545.00000;2.35000;426.00000;0.00000;0.00000;;-250000.0,590000.0;1.00000;3800,10200,12000;0.00000;0.00000;30.0,-22.0,30.0,-22.0
mirage_3c;14.77000;8.22000;31.80000;6240.00000;4432.00000;1460.00000;2.10000;426.00000;0.00000;0.00000;;-190000.0,480000.0;2.00000;2750,8450,10000;0.00000;0.00000;29.0,-22.0,29.0,-22.0
mirage_3cj;14.77000;8.22000;31.80000;6240.00000;3039.00000;1460.00000;2.10000;426.00000;0.00000;0.00000;;-190000.0,480000.0;2.00000;2750,8450,10000;0.00000;0.00000;29.0,-22.0,29.0,-22.0
mirage_3e;14.77000;8.22000;31.80000;7025.00000;4960.00000;1460.00000;2.10000;426.00000;0.00000;0.00000;;-190000.0,480000.0;2.00000;2750,8400,10000;0.00000;0.00000;29.0,-22.0,29.0,-22.0
mirage_4000;18.70000;12.00000;72.00000;12900.00000;12700.00000;1555.00000;2.35000;426.00000;0.00000;0.00000;;-480000.0,990000.0;2.00000;3800,10200,12000;0.00000;0.00000;29.0,-22.0,29.0,-22.0
mirage_5_nesher;15.01000;8.22000;31.80000;7190.00000;3173.00000;1460.00000;2.10000;426.00000;0.00000;0.00000;;-190000.0,480000.0;1.00000;2750,8400,10000;0.00000;0.00000;29.0,-22.0,29.0,-22.0
mirage_5ba;15.01000;8.22000;31.80000;7190.00000;5160.00000;1460.00000;2.10000;426.00000;0.00000;0.00000;;-190000.0,480000.0;1.00000;2750,8400,10000;0.00000;0.00000;29.0,-22.0,29.0,-22.0
mirage_5f;15.01000;8.22000;31.80000;7150.00000;5100.00000;1460.00000;2.10000;426.00000;0.00000;0.00000;;-190000.0,480000.0;1.00000;2750,8400,10000;0.00000;0.00000;29.0,-22.0,29.0,-22.0
mirage_f1c;15.25000;8.40000;24.96000;7930.00000;6313.00000;1457.00000;2.20000;444.00000;27.00000;33.00000;0.3,814.0,0.5,555.0,1.0,416.4;-310000.0,670000.0;1.00000;2750,8900,10000;0.00000;0.00000;25.0,-20.0,28.0,-21.0
mirage_f1c_200;15.25000;8.40000;24.96000;7960.00000;6313.00000;1457.00000;2.20000;444.00000;27.00000;33.00000;0.3,814.0,0.5,555.0,1.0,416.4;-310000.0,670000.0;1.00000;2750,8900,10000;0.00000;0.00000;25.0,-20.0,28.0,-21.0
mirage_milan;15.01000;8.22000;31.80000;7150.00000;2296.00000;1460.00000;2.10000;426.00000;0.00000;0.00000;0.2,4300.0,0.3,3900.0,1.0,3600.0;-190000.0,480000.0;1.00000;2750,8900,10000;0.00000;0.00000;29.0,-22.0,29.0,-22.0
morko_morane;8.17000;10.62000;16.04000;2179.00000;299.00000;756.00000;0.76000;320.00000;0.00000;0.00000;0.1,410.0,1.0,270.0;-110001.0,165001.0;1.00000;500,2700,3000;0.00000;0.00000;16.2,-15.5,14.7,-13.0
mosquito_fb_mk18;12.44000;16.51000;40.46800;7679.00000;2121.00000;720.00000;0.71500;315.00000;20.00000;33.00000;0.1,416.0,0.3,356.0,1.0,264.0;-145000.0,333040.0;2.00000;450,3000,3300;0.00000;0.00000;16.1,-15.4,14.8,-14.2
mosquito_fb_mk6;12.44000;16.51000;40.46800;6819.00000;1467.00000;720.00000;0.71500;315.00000;20.00000;33.00000;0.1,416.0,0.3,356.0,1.0,264.0;-145000.0,333040.0;2.00000;450,3000,3300;0.00000;0.00000;16.1,-15.4,14.8,-14.2
ms_405;8.17000;10.62000;16.04000;2029.00000;299.00000;756.00000;0.76000;320.00000;0.00000;0.00000;0.1,410.0,1.0,270.0;-110001.0,165001.0;1.00000;450,2401,2590;0.00000;0.00000;16.2,-15.5,14.7,-13.0
ms_406c1;8.17000;10.62000;16.04000;2039.00000;299.00000;756.00000;0.76000;320.00000;0.00000;0.00000;0.1,410.0,1.0,270.0;-110001.0,165001.0;1.00000;450,2401,2570;0.00000;0.00000;16.2,-15.5,14.7,-13.0
ms_410c1;8.17000;10.62000;16.04000;2118.00000;299.00000;756.00000;0.76000;320.00000;0.00000;0.00000;0.1,410.0,1.0,270.0;-110001.0,165001.0;1.00000;450,2401,2570;0.00000;0.00000;16.2,-15.5,14.7,-13.0
n1k1_ja;8.89000;11.99000;22.30000;2849.00000;576.70000;780.00000;0.80000;280.00000;20.00000;33.00000;0.1,520.4,0.5,390.4;-119438.0,238875.0;1.00000;400,3000,3493;126.00000;0.06000;16.5,-14.5,15.0,-13.0
n1k1_kyuofu;10.58900;11.99000;21.36000;2809.00000;481.00000;600.00000;0.70000;600.00000;20.00000;33.00000;0.1,400.0,1.0,350.0;-127138.0,116106.0;1.00000;450,2450,2700;0.00000;0.00000;16.5,-14.5,15.0,-13.0
n1k2_j;9.29000;11.99000;23.50000;3125.00000;522.60000;780.00000;0.80000;450.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-175654.0,215654.0;1.00000;400,3000,3493;126.00000;0.06000;16.5,-14.5,15.0,-13.0
nc_223_3;21.81000;33.60000;157.14480;10553.00000;4467.00000;450.00000;0.75000;320.00000;20.00000;33.00000;0.1,520.4,1.0,260.0;-282327.0,376437.0;4.00000;400,2520,3100;0.00000;0.00000;19.0,-18.0,17.0,-15.0
night_fighter_mk_2;14.32000;18.69400;43.18130;5510.00000;886.00000;665.00000;0.70300;296.00000;20.00000;33.00000;0.1,445.0,1.0,296.0;-131700.0,263400.0;2.00000;550,2700,2800;0.00000;0.00000;16.0,-15.5,14.5,-13.0
nimrod_mk1;8.24000;13.75000;27.96000;1335.00000;161.00000;600.00000;0.75000;600.00000;0.00000;0.00000;;-40208.0,88458.0;1.00000;450,2500,3000;0.00000;0.00000;18.0,-16.0,18.0,-16.0
nimrod_mk2;8.24000;13.75000;27.96000;1560.00000;161.00000;600.00000;0.75000;600.00000;0.00000;0.00000;;-40208.0,88458.0;1.00000;450,2900,3000;0.00000;0.00000;18.0,-16.0,18.0,-16.0
o3u_1;8.42000;10.52000;31.31000;1812.00000;172.00000;450.00000;0.45000;400.00000;20.00000;33.00000;;-2147440000.0,2147440000.0;1.00000;450,2100,2600;0.00000;0.00000;18.5,-12.9,16.0,-15.0
oh_58d;10.48000;4.00000;1.20000;1380.00000;324.00000;300.00000;0.60000;320.00000;0.00000;0.00000;;-40000.0,83000.0;1.00000;2000,6000,8200;0.00000;0.00000;28.6,-28.0,22.6,-21.0
os2u_1;10.31000;10.94000;25.70000;1400.00000;381.57000;405.00000;0.55000;350.00000;20.00000;33.00000;0.1,360.0,1.0,160.0;-180178.0,180178.0;1.00000;300,2300,2450;0.00000;0.00000;18.4,-17.4,17.6,-14.9
osprey_mk4;8.94000;11.28000;31.49000;1787.00000;261.00000;450.00000;0.75000;450.00000;0.00000;0.00000;;-40208.0,88458.0;1.00000;450,2900,3000;0.00000;0.00000;18.0,-16.0,18.0,-16.0
p-26a_33;7.19000;8.52500;13.89000;1088.00000;290.00000;508.00000;0.70000;508.00000;0.00000;0.00000;;-62021.0,87417.0;1.00000;500,2200,2500;0.00000;0.00000;18.0,-8.0,18.0,-10.0
p-26a_34;7.19000;8.52500;13.89000;1088.00000;290.00000;508.00000;0.70000;508.00000;0.00000;0.00000;0.1,500.0,1.0,240.0;-62021.0,87417.0;1.00000;500,2200,2500;0.00000;0.00000;18.0,-8.0,18.0,-10.0
p-26a_34_m2;7.19000;8.52500;13.89000;1133.00000;290.00000;508.00000;0.70000;508.00000;0.00000;0.00000;0.1,500.0,1.0,240.0;-62021.0,87417.0;1.00000;500,2200,2500;0.00000;0.00000;18.0,-8.0,18.0,-10.0
p-26a_35;7.19000;8.52500;13.89000;1141.00000;290.00000;508.00000;0.70000;508.00000;0.00000;0.00000;0.1,500.0,1.0,240.0;-62021.0,87417.0;1.00000;500,2200,2500;0.00000;0.00000;18.0,-8.0,18.0,-10.0
p-26b_35;7.19000;8.52500;13.89000;1141.00000;290.00000;508.00000;0.70000;508.00000;0.00000;0.00000;0.1,500.0,1.0,240.0;-62021.0,87417.0;1.00000;500,2200,2500;0.00000;0.00000;18.0,-8.0,18.0,-10.0
p-36a;8.69000;11.37000;21.93000;2068.00000;443.60000;681.00000;0.78000;290.00000;20.00000;33.00000;0.1,520.4,1.0,232.0;-64967.0,123437.0;1.00000;600,2700,3185;0.00000;0.00000;17.6,-17.7,16.0,-15.0
p-36a_rasmussen;8.69000;11.37000;21.93000;2068.00000;443.60000;681.00000;0.78000;290.00000;20.00000;33.00000;0.1,520.4,1.0,232.0;-64967.0,123437.0;1.00000;600,2700,3185;0.00000;0.00000;17.6,-17.7,16.0,-15.0
p-36c;8.69000;11.37000;21.93000;2122.00000;379.80000;770.00000;0.78000;290.00000;20.00000;33.00000;0.1,520.4,1.0,232.0;-88325.0,149373.0;1.00000;600,2700,3185;0.00000;0.00000;17.6,-17.7,16.0,-15.0
p-36g;8.69000;11.37000;21.93000;2172.00000;379.70000;770.00000;0.78000;290.00000;20.00000;33.00000;0.1,520.4,1.0,232.0;-88325.0,149373.0;1.00000;600,2500,3100;0.00000;0.00000;17.6,-17.7,16.0,-15.0
p-38e;11.56000;15.84960;30.42000;5920.00000;820.00000;790.00000;0.74000;289.00000;20.00000;33.00000;0.1,620.0,0.5,403.0,1.0,250.0;-190000.0,328917.0;2.00000;600,3005,3350;0.00000;0.00000;16.5,-18.0,19.0,-18.0
p-38g;11.56000;15.84960;30.42000;6050.00000;820.00000;790.00000;0.74000;289.00000;20.00000;33.00000;0.1,620.0,0.5,403.0,1.0,250.0;-190000.0,328917.0;2.00000;600,3005,3350;0.00000;0.00000;16.5,-18.0,19.0,-18.0
p-38j;11.56000;15.84960;30.42000;6480.00000;1114.00000;790.00000;0.74000;289.00000;20.00000;33.00000;0.1,620.0,0.5,403.0,1.0,250.0;-190000.0,358917.0;2.00000;600,3005,3350;0.00000;0.00000;16.5,-18.0,19.0,-18.0
p-38k;11.56000;15.84960;30.42000;6510.00000;820.00000;790.00000;0.74000;289.00000;20.00000;33.00000;0.1,620.0,0.5,403.0,1.0,250.0;-190000.0,358917.0;2.00000;600,3005,3350;100.00000;0.04160;16.5,-18.0,19.0,-18.0
p-38l;11.56000;15.84960;30.42000;6510.00000;1114.00000;790.00000;0.74000;289.00000;20.00000;33.00000;0.1,620.0,0.5,403.0,1.0,250.0;-190000.0,358917.0;2.00000;600,3005,3350;0.00000;0.00000;16.5,-18.0,19.0,-18.0
p-39k_1;9.19400;10.36000;19.86200;2955.00000;326.60000;886.00000;0.81000;322.00000;20.00000;33.00000;0.1,420.0,0.5,340.0,1.0,233.0;-158128.0,212538.0;1.00000;400,3000,3300;0.00000;0.00000;16.0,-15.2,15.0,-14.0
p-39n;9.19400;10.36000;19.86200;2786.00000;236.78000;886.00000;0.81000;322.00000;20.00000;33.00000;0.1,450.0,1.0,241.0;-149764.0,199685.0;1.00000;400,3000,3300;0.00000;0.00000;16.0,-15.2,14.5,-14.0
p-39n_su;9.19400;10.36000;19.86200;2786.00000;236.78000;886.00000;0.81000;322.00000;20.00000;33.00000;0.1,450.0,1.0,241.0;-149764.0,199685.0;1.00000;400,3000,3300;0.00000;0.00000;16.0,-15.2,14.5,-14.0
p-39q_15;9.19400;10.36000;19.86200;2786.00000;334.00000;886.00000;0.81000;322.00000;20.00000;33.00000;0.1,450.0,1.0,241.0;-149764.0,199685.0;1.00000;400,3000,3300;0.00000;0.00000;16.0,-15.2,14.5,-14.0
p-39q_25;9.19400;10.36000;19.86200;2786.00000;334.00000;886.00000;0.81000;322.00000;20.00000;33.00000;0.1,450.0,1.0,241.0;-149764.0,199685.0;1.00000;400,3000,3300;0.00000;0.00000;16.0,-15.2,14.5,-14.0
p-39q_5;9.19400;10.36000;19.86200;2910.00000;236.76000;886.00000;0.81000;322.00000;20.00000;33.00000;0.1,450.0,1.0,241.0;-149764.0,199685.0;1.00000;400,3000,3300;0.00000;0.00000;16.0,-15.2,14.5,-14.0
p-400;9.19400;10.36000;19.86200;3020.00000;326.60000;886.00000;0.81000;322.00000;20.00000;33.00000;0.1,420.0,0.5,340.0,1.0,233.0;-158128.0,212538.0;1.00000;400,3000,3300;0.00000;0.00000;16.0,-15.2,15.0,-14.0
p-40c;9.68000;11.36650;21.93000;2983.00000;371.00000;795.00000;0.78000;300.00000;20.00000;33.00000;0.1,645.0,0.5,445.0,1.0,245.0;-103998.0,226905.0;1.00000;600,3000,3600;0.00000;0.00000;17.6,-15.0,-15.0,17.0
p-40c_china;9.68000;11.36650;21.93000;2983.00000;371.00000;795.00000;0.78000;300.00000;20.00000;33.00000;0.1,645.0,0.5,445.0,1.0,245.0;-103998.0,226905.0;1.00000;600,3000,3600;0.00000;0.00000;17.6,-15.0,-15.0,17.0
p-40e;9.66500;11.36650;21.93000;3276.00000;403.00000;819.00000;0.78000;300.00000;20.00000;33.00000;0.1,645.0,0.5,445.0,1.0,245.0;-103998.0,226905.0;1.00000;600,3000,3120;0.00000;0.00000;17.6,-15.0,-15.0,17.0
p-40f;10.15300;11.36650;21.93000;3358.00000;403.00000;819.00000;0.81000;300.00000;20.00000;33.00000;0.1,645.0,0.5,445.0,1.0,245.0;-103998.0,226905.0;1.00000;600,3000,3180;0.00000;0.00000;17.6,-15.0,-15.0,17.0
p-47d-28;10.61700;12.44400;26.62000;4970.00000;1033.10000;885.00000;0.90000;450.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-166000.0,385000.0;1.00000;600,2700,3100;113.00000;0.15690;16.0,-15.4,15.0,-12.2
p-47d-30;10.61700;12.44400;26.62000;4970.00000;1033.10000;885.00000;0.90000;450.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-166000.0,385000.0;1.00000;600,2700,3100;113.00000;0.15690;16.0,-15.4,15.0,-12.2
p-47d;10.61700;12.44400;26.62000;4970.00000;1033.10000;885.00000;0.90000;450.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-166000.0,385000.0;1.00000;600,2700,3100;113.00000;0.12550;16.0,-15.4,15.0,-12.2
p-47d_16_re;10.61700;12.44400;26.62000;4970.00000;843.15000;885.00000;0.90000;450.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-166000.0,385000.0;1.00000;600,2700,3100;113.00000;0.12550;16.0,-15.4,15.0,-12.2
p-47d_22_re;10.61700;12.44400;26.62000;4838.00000;843.15000;885.00000;0.90000;450.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-166000.0,385000.0;1.00000;600,2700,3100;113.00000;0.12550;16.0,-15.4,15.0,-12.2
p-47d_23_re;10.61700;12.44400;26.62000;4838.00000;843.15000;885.00000;0.90000;450.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-166000.0,385000.0;1.00000;600,2700,3100;113.00000;0.12550;16.0,-15.4,15.0,-12.2
p-47d_ussr;10.61700;12.44400;26.62000;4970.00000;1033.10000;885.00000;0.90000;450.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-166000.0,385000.0;1.00000;600,2700,3100;113.00000;0.12550;16.0,-15.4,15.0,-12.2
p-47m-1-re;10.61700;12.44400;26.62000;4855.00000;1050.00000;885.00000;0.90000;450.00000;20.00000;33.00000;0.1,520.4,1.0,320.4;-166000.0,385000.0;1.00000;600,2800,3100;113.56000;0.15770;16.0,-15.4,15.0,-12.2
p-47n-15;10.61700;12.95400;29.98000;5426.00000;1516.00000;950.00000;0.95000;450.00000;20.00000;33.00000;0.1,520.4,1.0,300.0;-330281.0,440375.0;1.00000;600,2800,3100;113.56000;0.15770;17.0,-13.4,16.0,-12.2
p-51_a-36;9.79600;11.29000;21.91000;3418.00000;490.00000;855.00000;0.85000;287.00000;20.00000;33.00000;0.2,652.0,0.4,450.0,0.6,370.0,0.8,298.0;-117794.0,235587.0;1.00000;600,2999,3120;0.00000;0.00000;18.0,-15.0,13.0,-12.0
p-51_mk1a_usaaf;9.82067;11.28500;21.91000;3307.00000;490.00000;855.00000;0.85000;287.00000;20.00000;33.00000;0.2,652.0,0.4,450.0,0.6,370.0,0.8,298.0;-114147.0,228293.0;1.00000;600,3000,3225;0.00000;0.00000;18.0,-15.0,14.0,-12.0
p-51a_tl;9.82067;11.28500;21.91000;3208.00000;490.00000;855.00000;0.85000;287.00000;20.00000;33.00000;0.2,652.0,0.4,450.0,0.6,370.0,0.8,298.0;-114147.0,228293.0;1.00000;600,3000,3200;0.00000;0.00000;18.0,-15.0,13.0,-12.0
p-51b;9.82067;11.28500;21.91000;3307.00000;490.00000;855.00000;0.85000;287.00000;20.00000;33.00000;0.2,652.0,0.4,450.0,0.6,370.0,0.8,298.0,1.0,279.0;-114147.0,228293.0;1.00000;600,3000,3225;0.00000;0.00000;18.0,-15.0,14.0,-12.0
p-51c-10-nt;9.83800;11.28600;22.29000;3484.00000;734.00000;853.00000;0.84000;287.00000;10.00000;20.00000;0.2,676.0,0.4,464.0,1.0,278.0;-110853.0,243877.0;1.00000;600,3000,3240;0.00000;0.00000;18.0,-15.0,17.0,-16.0
p-51c-10_france;9.83800;11.28600;22.29000;3484.00000;503.00000;853.00000;0.84000;287.00000;10.00000;20.00000;0.2,676.0,0.4,464.0,1.0,278.0;-110853.0,243877.0;1.00000;600,3000,3240;0.00000;0.00000;18.0,-15.0,17.0,-16.0
p-51c-11-nt_china;9.83800;11.28600;22.29000;3484.00000;734.00000;853.00000;0.84000;287.00000;10.00000;20.00000;0.2,676.0,0.4,464.0,1.0,278.0;-110853.0,243877.0;1.00000;600,3000,3240;0.00000;0.00000;18.0,-15.0,17.0,-16.0
p-51d-10;9.83800;11.28600;22.29000;3694.00000;734.00000;901.00000;0.84000;281.00000;20.00000;33.00000;0.2,644.0,0.4,442.0,0.6,362.0,0.8,289.0;-110853.0,243877.0;1.00000;600,3000,3240;0.00000;0.00000;18.0,-15.0,13.0,-16.0
p-51d-20-na;9.83800;11.28600;22.29000;3694.00000;734.00000;901.00000;0.84000;281.00000;20.00000;33.00000;0.2,644.0,0.4,442.0,0.6,362.0,0.8,289.0;-110853.0,243877.0;1.00000;600,3000,3240;0.00000;0.00000;18.0,-15.0,13.0,-16.0
p-51d-30_usaaf_korea;9.83800;11.28600;22.29000;3630.00000;734.00000;910.00000;0.85000;281.00000;20.00000;33.00000;0.2,644.0,0.4,442.0,0.6,362.0,0.8,289.0;-110853.0,243877.0;1.00000;600,3000,3240;0.00000;0.00000;18.0,-15.0,13.0,-16.0
p-51d-5;9.83800;11.28600;22.29000;3714.00000;734.00000;855.00000;0.81000;281.00000;20.00000;33.00000;0.2,644.0,0.4,442.0,0.6,362.0,0.8,289.0;-110853.0,243877.0;1.00000;600,3000,3240;0.00000;0.00000;18.0,-15.0,13.0,-16.0
p-51h-5_na;10.16000;11.28600;21.92500;3387.00000;693.00000;887.00000;0.85000;281.00000;20.00000;33.00000;0.2,655.0,0.4,455.0,0.7,375.0,0.9,302.0;-95397.0,233194.0;1.00000;600,3000,3300;39.00000;0.07600;17.5,-15.0,14.0,-16.0
p-61a_1;14.90000;20.11000;61.50000;10850.00000;1714.00000;642.00000;0.80000;350.00000;20.00000;33.00000;0.3,340.0,1.0,280.0;-210000.0,485000.0;2.00000;600,2700,3100;0.00000;0.00000;16.2,-13.0,16.5,-16.0
p-61c_1;14.90000;20.11000;61.50000;11580.00000;1714.00000;726.00000;0.80000;350.00000;20.00000;33.00000;0.3,340.0,1.0,280.0;-210000.0,485000.0;2.00000;600,2800,3100;242.00000;0.15770;16.2,-13.0,16.5,-16.0
p-63a-10;10.02800;11.68300;23.03800;3431.00000;344.00000;887.00000;0.81000;304.00000;20.00000;33.00000;0.1,393.0,1.0,262.0;-119000.0,238000.0;1.00000;600,3001,3150;84.70000;0.09400;16.7,-12.0,14.1,-14.6
p-63a-5;10.02800;11.68300;23.03800;3249.00000;370.00000;887.00000;0.81000;304.00000;20.00000;33.00000;0.1,393.0,1.0,262.0;-119000.0,238000.0;1.00000;600,3001,3120;0.00000;0.00000;16.7,-12.0,14.1,-14.6
p-63c-5;10.02800;11.68300;23.03800;3471.00000;344.00000;887.00000;0.81000;304.00000;20.00000;33.00000;0.1,393.0,1.0,262.0;-119000.0,238000.0;1.00000;600,3001,3150;84.70000;0.09400;16.7,-12.0,14.1,-14.6
